variant,set_id,video_id,ped_id,split,label,anchor_frame,window_first_frame,crossing_point,onset_frame,tte,n_crossing_frames_in_window,all_frames_crossing,anchor_is_crossing,onset_at_or_before_window_end,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_72,train,0,7001,6986,7043,,42,0,0,0,0,937.3,92.42999999999995,548.27,2612.071799999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_72,train,0,7009,6994,7043,,34,0,0,0,0,943.7,104.31000000000006,504.865,3207.5325000000016
strict,gp_set_0001,gp_set_0001_vid_0001,gp_72,train,0,7001,6986,7043,,42,0,0,0,0,937.3,92.42999999999995,548.27,2612.071799999998
strict,gp_set_0001,gp_set_0001_vid_0001,gp_72,train,0,7009,6994,7043,,34,0,0,0,0,943.7,104.31000000000006,504.865,3207.5325000000016
naive,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7029,7014,7101,,72,0,0,0,0,928.16,83.98000000000002,639.365,1960.9329999999927
naive,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7037,7022,7101,,64,0,0,0,0,929.12,87.88,616.525,2303.3348000000033
naive,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7045,7030,7101,,56,0,0,0,0,930.08,93.80000000000007,593.37,2894.667999999993
naive,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7053,7038,7101,,48,0,0,0,0,934.54,101.49000000000001,558.1949999999999,3392.8106999999954
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7041,7026,7101,,60,0,0,0,0,929.6,90.84000000000003,604.95,2592.573600000008
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7049,7034,7101,,52,0,0,0,0,932.06,97.51999999999998,576.645,3148.920799999996
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7057,7042,7101,,44,0,0,0,0,937.05,106.37,538.3499999999999,3684.656799999999
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7065,7050,7101,,36,0,0,0,0,942.25,121.57000000000005,490.26,4563.737799999997
strict,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7041,7026,7101,,60,0,0,0,0,929.6,90.84000000000003,604.95,2592.573600000008
strict,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7049,7034,7101,,52,0,0,0,0,932.06,97.51999999999998,576.645,3148.920799999996
strict,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7057,7042,7101,,44,0,0,0,0,937.05,106.37,538.3499999999999,3684.656799999999
strict,gp_set_0001,gp_set_0001_vid_0001,gp_74,train,0,7065,7050,7101,,36,0,0,0,0,942.25,121.57000000000005,490.26,4563.737799999997
naive,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7031,7016,7103,,72,0,0,0,0,930.15,80.85000000000002,666.475,2065.717499999997
naive,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7039,7024,7103,,64,0,0,0,0,934.22,87.76999999999998,645.63,2527.7759999999953
naive,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7047,7032,7103,,56,0,0,0,0,939.03,96.88,620.625,3176.6951999999965
naive,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7055,7040,7103,,48,0,0,0,0,936.07,98.22000000000003,586.205,3413.145000000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7043,7028,7103,,60,0,0,0,0,937.18,92.88,633.7950000000001,2874.6359999999936
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7051,7036,7103,,52,0,0,0,0,937.55,97.54999999999995,603.415,3294.263499999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7059,7044,7103,,44,0,0,0,0,939.45,104.11000000000001,564.75,3716.7270000000053
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7067,7052,7103,,36,0,0,0,0,949.46,120.19000000000005,517.6800000000001,4610.488400000004
strict,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7043,7028,7103,,60,0,0,0,0,937.18,92.88,633.7950000000001,2874.6359999999936
strict,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7051,7036,7103,,52,0,0,0,0,937.55,97.54999999999995,603.415,3294.263499999997
strict,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7059,7044,7103,,44,0,0,0,0,939.45,104.11000000000001,564.75,3716.7270000000053
strict,gp_set_0001,gp_set_0001_vid_0001,gp_75,train,0,7067,7052,7103,,36,0,0,0,0,949.46,120.19000000000005,517.6800000000001,4610.488400000004
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_78,train,0,7236,7221,7267,,31,0,0,0,0,924.77,93.85000000000002,564.3199999999999,4103.121999999993
strict,gp_set_0001,gp_set_0001_vid_0001,gp_78,train,0,7236,7221,7267,,31,0,0,0,0,924.77,93.85000000000002,564.3199999999999,4103.121999999993
naive,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7322,7307,7376,,54,0,0,0,0,922.5,69.05999999999995,558.335,1424.7077999999985
naive,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7330,7315,7376,,46,0,0,0,0,925.22,75.25999999999999,519.95,1658.7304000000013
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7322,7307,7376,,54,0,0,0,0,922.5,69.05999999999995,558.335,1424.7077999999985
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7330,7315,7376,,46,0,0,0,0,925.22,75.25999999999999,519.95,1658.7304000000013
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7338,7323,7376,,38,0,0,0,0,928.49,82.14999999999998,473.65,1915.737999999999
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7346,7331,7376,,30,0,0,0,0,935.61,90.88,415.08500000000004,2163.8528
strict,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7322,7307,7376,,54,0,0,0,0,922.5,69.05999999999995,558.335,1424.7077999999985
strict,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7330,7315,7376,,46,0,0,0,0,925.22,75.25999999999999,519.95,1658.7304000000013
strict,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7338,7323,7376,,38,0,0,0,0,928.49,82.14999999999998,473.65,1915.737999999999
strict,gp_set_0001,gp_set_0001_vid_0001,gp_79,train,0,7346,7331,7376,,30,0,0,0,0,935.61,90.88,415.08500000000004,2163.8528
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_8,train,0,227,212,263,,36,0,0,0,0,979.3,130.45999999999992,550.96,5437.57279999999
strict,gp_set_0001,gp_set_0001_vid_0001,gp_8,train,0,227,212,263,,36,0,0,0,0,979.3,130.45999999999992,550.96,5437.57279999999
naive,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7322,7307,7379,,57,0,0,0,0,923.2,80.03000000000009,582.99,2498.536600000005
naive,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7330,7315,7379,,49,0,0,0,0,926.45,88.15000000000009,548.3050000000001,3435.205499999996
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7322,7307,7379,,57,0,0,0,0,923.2,80.03000000000009,582.99,2498.536600000005
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7330,7315,7379,,49,0,0,0,0,926.45,88.15000000000009,548.3050000000001,3435.205499999996
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7338,7323,7379,,41,0,0,0,0,932.5,99.54999999999995,505.05,4346.352999999995
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7346,7331,7379,,33,0,0,0,0,938.9,108.47000000000003,446.145,4463.540500000005
strict,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7322,7307,7379,,57,0,0,0,0,923.2,80.03000000000009,582.99,2498.536600000005
strict,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7330,7315,7379,,49,0,0,0,0,926.45,88.15000000000009,548.3050000000001,3435.205499999996
strict,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7338,7323,7379,,41,0,0,0,0,932.5,99.54999999999995,505.05,4346.352999999995
strict,gp_set_0001,gp_set_0001_vid_0001,gp_80,train,0,7346,7331,7379,,33,0,0,0,0,938.9,108.47000000000003,446.145,4463.540500000005
naive,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,274,259,346,,72,0,0,0,0,920.28,75.75,719.015,1967.227500000002
naive,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,282,267,346,,64,0,0,0,0,931.6,81.42000000000007,701.2750000000001,2290.3446000000017
naive,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,290,275,346,,56,0,0,0,0,934.6,89.18000000000006,681.05,2666.482
naive,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,298,283,346,,48,0,0,0,0,942.85,99.77999999999997,655.835,3329.6585999999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,286,271,346,,60,0,0,0,0,933.6,85.08000000000004,691.385,2537.936399999995
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,294,279,346,,52,0,0,0,0,938.15,92.94999999999993,668.725,2932.5724999999934
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,302,287,346,,44,0,0,0,0,948.63,107.76999999999998,641.6199999999999,3866.7875999999987
cp_anchor,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,310,295,346,,36,0,0,0,0,957.67,121.56999999999994,603.78,5120.528399999997
strict,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,286,271,346,,60,0,0,0,0,933.6,85.08000000000004,691.385,2537.936399999995
strict,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,294,279,346,,52,0,0,0,0,938.15,92.94999999999993,668.725,2932.5724999999934
strict,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,302,287,346,,44,0,0,0,0,948.63,107.76999999999998,641.6199999999999,3866.7875999999987
strict,gp_set_0001,gp_set_0001_vid_0001,gp_9,train,0,310,295,346,,36,0,0,0,0,957.67,121.56999999999994,603.78,5120.528399999997
naive,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,121,106,110,100,-11,16,1,1,1,1113.9,346.1200000000001,1511.065,81085.53240000003
naive,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,129,114,110,100,-19,16,1,1,1,1143.3,388.78,1415.08,83525.49519999996
naive,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,137,122,110,100,-27,16,1,1,1,1165.8,394.94999999999993,1263.6550000000002,76023.9255
naive,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,145,130,110,100,-35,16,1,1,1,1183.2,427.74,1157.15,101246.05800000002
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,50,35,110,100,60,0,0,0,0,995.27,236.42999999999995,1662.8400000000001,13991.927400000011
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,58,43,110,100,52,0,0,0,0,1003.07,238.5100000000001,1641.0700000000002,14630.203399999988
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,66,51,110,100,44,0,0,0,0,1003.06,240.64999999999998,1626.0749999999998,16140.395499999982
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,74,59,110,100,36,0,0,0,0,1008.06,240.64999999999998,1612.855,16140.395500000039
strict,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,40,25,110,100,70,0,0,0,0,1000.31,237.89,1685.35,16290.707200000003
strict,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,48,33,110,100,62,0,0,0,0,991.7,236.43000000000006,1667.125,13989.563100000021
strict,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,56,41,110,100,54,0,0,0,0,1000.93,238.51999999999998,1644.6399999999999,14630.816799999979
strict,gp_set_0001,gp_set_0001_vid_0002,gp_231,train,1,64,49,110,100,46,0,0,0,0,1000.91,240.64,1628.93,16142.131199999982
naive,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,281,266,353,,72,0,0,0,0,1119.53,423.75,1466.94,57087.60000000001
naive,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,289,274,353,,64,0,0,0,0,1131.85,442.4899999999999,1521.56,61329.11399999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,297,282,353,,56,0,0,0,0,1143.7,462.25,1574.69,68792.04499999997
naive,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,305,290,353,,48,0,0,0,0,1141.78,478.11,1621.095,79638.78270000008
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,293,278,353,,60,0,0,0,0,1137.77,452.37,1547.87,65240.80140000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,301,286,353,,52,0,0,0,0,1142.74,470.18000000000006,1597.8899999999999,74147.38600000003
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,309,294,353,,44,0,0,0,0,1141.65,485.6300000000001,1648.1799999999998,84664.73419999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,317,302,353,,36,0,0,0,0,1140.0,496.82000000000005,1714.8,97873.54000000001
strict,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,293,278,353,,60,0,0,0,0,1137.77,452.37,1547.87,65240.80140000001
strict,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,301,286,353,,52,0,0,0,0,1142.74,470.18000000000006,1597.8899999999999,74147.38600000003
strict,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,309,294,353,,44,0,0,0,0,1141.65,485.6300000000001,1648.1799999999998,84664.73419999998
strict,gp_set_0001,gp_set_0001_vid_0002,gp_238,train,0,317,302,353,,36,0,0,0,0,1140.0,496.82000000000005,1714.8,97873.54000000001
naive,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,742,727,814,,72,0,0,0,0,935.84,139.7800000000001,576.39,5071.2184
naive,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,750,735,814,,64,0,0,0,0,947.83,139.7800000000001,595.8199999999999,5071.218400000015
naive,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,758,743,814,,56,0,0,0,0,933.0,135.27999999999997,615.11,5522.12959999999
naive,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,766,751,814,,48,0,0,0,0,930.1,133.62,642.415,6570.095399999995
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,754,739,814,,60,0,0,0,0,932.1,128.59000000000003,598.12,6949.003599999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,762,747,814,,52,0,0,0,0,931.7,134.80000000000007,629.975,6396.260000000009
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,770,755,814,,44,0,0,0,0,930.1,132.38,642.45,5753.234799999989
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,778,763,814,,36,0,0,0,0,925.96,133.20000000000005,637.075,4354.307999999994
strict,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,754,739,814,,60,0,0,0,0,932.1,128.59000000000003,598.12,6949.003599999997
strict,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,762,747,814,,52,0,0,0,0,931.7,134.80000000000007,629.975,6396.260000000009
strict,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,770,755,814,,44,0,0,0,0,930.1,132.38,642.45,5753.234799999989
strict,gp_set_0001,gp_set_0001_vid_0002,gp_244,train,0,778,763,814,,36,0,0,0,0,925.96,133.20000000000005,637.075,4354.307999999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,661,646,733,,72,0,0,0,0,939.0,138.82000000000005,527.455,5426.473799999999
naive,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,669,654,733,,64,0,0,0,0,940.25,138.83000000000004,546.73,5006.209799999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,677,662,733,,56,0,0,0,0,941.05,138.82999999999993,562.2149999999999,5007.598100000005
naive,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,685,670,733,,48,0,0,0,0,933.57,138.83000000000004,566.645,5007.598099999993
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,673,658,733,,60,0,0,0,0,941.25,138.84000000000003,555.265,5007.958799999992
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,681,666,733,,52,0,0,0,0,937.31,138.82999999999993,564.425,5007.598100000005
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,689,674,733,,44,0,0,0,0,929.83,138.83000000000004,568.855,5007.598099999993
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,697,682,733,,36,0,0,0,0,938.61,138.83000000000004,576.355,5007.598099999993
strict,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,673,658,733,,60,0,0,0,0,941.25,138.84000000000003,555.265,5007.958799999992
strict,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,681,666,733,,52,0,0,0,0,937.31,138.82999999999993,564.425,5007.598100000005
strict,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,689,674,733,,44,0,0,0,0,929.83,138.83000000000004,568.855,5007.598099999993
strict,gp_set_0001,gp_set_0001_vid_0002,gp_381,train,0,697,682,733,,36,0,0,0,0,938.61,138.83000000000004,576.355,5007.598099999993
naive,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,573,558,645,,72,0,0,0,0,955.49,170.28999999999996,400.79499999999996,5273.881299999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,581,566,645,,64,0,0,0,0,949.1,163.71000000000004,392.495,9267.623100000004
naive,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,589,574,645,,56,0,0,0,0,946.1,165.47000000000003,393.97,8084.8641999999945
naive,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,597,582,645,,48,0,0,0,0,943.4,155.48000000000002,399.11,8112.946400000002
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,585,570,645,,60,0,0,0,0,945.5,164.27999999999997,392.195,9201.322799999996
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,593,578,645,,52,0,0,0,0,945.5,163.09000000000003,398.46,8461.1092
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,601,586,645,,44,0,0,0,0,945.0,158.32000000000005,404.69,8457.454399999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,609,594,645,,36,0,0,0,0,948.67,163.66999999999996,421.175,5644.9783
strict,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,585,570,645,,60,0,0,0,0,945.5,164.27999999999997,392.195,9201.322799999996
strict,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,593,578,645,,52,0,0,0,0,945.5,163.09000000000003,398.46,8461.1092
strict,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,601,586,645,,44,0,0,0,0,945.0,158.32000000000005,404.69,8457.454399999997
strict,gp_set_0001,gp_set_0001_vid_0002,gp_382,train,0,609,594,645,,36,0,0,0,0,948.67,163.66999999999996,421.175,5644.9783
naive,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,707,692,779,,72,0,0,0,0,921.83,122.67000000000007,597.8499999999999,2649.6720000000046
naive,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,715,700,779,,64,0,0,0,0,918.9,123.0,571.6400000000001,2814.2399999999993
naive,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,723,708,779,,56,0,0,0,0,924.1,126.82000000000005,540.825,3912.3970000000045
naive,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,731,716,779,,48,0,0,0,0,941.3,151.5999999999999,518.15,9990.439999999999
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,719,704,779,,60,0,0,0,0,921.99,125.39999999999998,559.775,2918.0579999999973
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,727,712,779,,52,0,0,0,0,942.4,148.90999999999997,533.96,9101.3792
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,735,720,779,,44,0,0,0,0,942.3,152.94999999999993,505.35499999999996,11457.48449999999
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,743,728,779,,36,0,0,0,0,948.4,159.74,471.725,7835.247000000002
strict,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,719,704,779,,60,0,0,0,0,921.99,125.39999999999998,559.775,2918.0579999999973
strict,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,727,712,779,,52,0,0,0,0,942.4,148.90999999999997,533.96,9101.3792
strict,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,735,720,779,,44,0,0,0,0,942.3,152.94999999999993,505.35499999999996,11457.48449999999
strict,gp_set_0001,gp_set_0001_vid_0002,gp_384,train,0,743,728,779,,36,0,0,0,0,948.4,159.74,471.725,7835.247000000002
naive,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,754,739,826,,72,0,0,0,0,928.94,103.60000000000002,760.61,3205.3840000000064
naive,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,762,747,826,,64,0,0,0,0,920.3,113.88999999999999,744.46,4291.375199999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,770,755,826,,56,0,0,0,0,919.9,114.05999999999995,749.9449999999999,4369.638600000005
naive,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,778,763,826,,48,0,0,0,0,920.96,117.19000000000005,748.34,3600.076800000005
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,766,751,826,,60,0,0,0,0,920.5,112.94000000000005,747.2,4743.480000000002
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,774,759,826,,52,0,0,0,0,920.43,117.46999999999991,754.38,3317.3527999999988
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,782,767,826,,44,0,0,0,0,919.2,113.94000000000005,747.325,5417.847000000011
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,790,775,826,,36,0,0,0,0,915.2,114.90000000000009,716.01,3283.841999999994
strict,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,766,751,826,,60,0,0,0,0,920.5,112.94000000000005,747.2,4743.480000000002
strict,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,774,759,826,,52,0,0,0,0,920.43,117.46999999999991,754.38,3317.3527999999988
strict,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,782,767,826,,44,0,0,0,0,919.2,113.94000000000005,747.325,5417.847000000011
strict,gp_set_0001,gp_set_0001_vid_0002,gp_387,train,0,790,775,826,,36,0,0,0,0,915.2,114.90000000000009,716.01,3283.841999999994
naive,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1119,1104,1170,,51,0,0,0,0,882.8,83.67999999999995,526.49,2150.5760000000023
naive,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1127,1112,1170,,43,0,0,0,0,889.28,88.17999999999995,485.005,2475.212599999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1119,1104,1170,,51,0,0,0,0,882.8,83.67999999999995,526.49,2150.5760000000023
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1127,1112,1170,,43,0,0,0,0,889.28,88.17999999999995,485.005,2475.212599999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1135,1120,1170,,35,0,0,0,0,894.37,92.62,431.845,2420.160600000005
strict,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1119,1104,1170,,51,0,0,0,0,882.8,83.67999999999995,526.49,2150.5760000000023
strict,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1127,1112,1170,,43,0,0,0,0,889.28,88.17999999999995,485.005,2475.212599999998
strict,gp_set_0001,gp_set_0001_vid_0002,gp_402,train,0,1135,1120,1170,,35,0,0,0,0,894.37,92.62,431.845,2420.160600000005
naive,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1160,1145,1232,,72,0,0,0,0,905.9,74.74000000000001,618.7,1943.2400000000002
naive,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1168,1153,1232,,64,0,0,0,0,901.74,77.09000000000003,595.12,1987.3801999999987
naive,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1176,1161,1232,,56,0,0,0,0,905.87,82.04999999999995,570.525,2014.327499999995
naive,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1184,1169,1232,,48,0,0,0,0,906.34,82.05000000000007,522.445,2014.3275000000026
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1172,1157,1232,,60,0,0,0,0,910.4,85.34000000000003,582.9300000000001,2094.2436000000075
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1180,1165,1232,,52,0,0,0,0,906.11,82.05000000000007,546.485,2014.327499999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0002,gp_404,train,0,1188,1173,1232,,44,0,0,0,0,906.58,82.05000000000007,498.405,2014.3275000000026
